scene,view,control,channel,grid,components,ink_pixels,long_component_ink_fraction
ficus,79,k4,E_shape_ridge,95_70,7,26,0.0
ficus,79,k4,E_shape_ridge,90_60,12,32,0.0
ficus,79,k4,E_shape_valley,95_70,15,61,0.0
ficus,79,k4,E_shape_valley,90_60,23,76,0.0
ficus,79,k8,E_occ,95_70,59,142,0.0
ficus,79,k8,E_occ,90_60,123,271,0.0
ficus,79,k8,E_layer,95_70,0,0,0.0
ficus,79,k8,E_layer,90_60,0,0,0.0
ficus,79,k8,E_shape_ridge,95_70,35,173,0.0
ficus,79,k8,E_shape_ridge,90_60,61,285,0.0
ficus,79,k8,E_shape_valley,95_70,59,345,0.0
ficus,79,k8,E_shape_valley,90_60,113,628,0.10191082802547771
ficus,79,median_depth,E_occ,95_70,293,10537,0.601024959665939
ficus,79,median_depth,E_occ,90_60,296,18854,0.8005197836002971
ficus,79,median_depth,E_layer,95_70,293,10537,0.601024959665939
ficus,79,median_depth,E_layer,90_60,296,18854,0.8005197836002971
ficus,79,median_depth,E_shape_ridge,95_70,293,10537,0.601024959665939
ficus,79,median_depth,E_shape_ridge,90_60,296,18854,0.8005197836002971
ficus,79,median_depth,E_shape_valley,95_70,293,10537,0.601024959665939
ficus,79,median_depth,E_shape_valley,90_60,296,18854,0.8005197836002971
ficus,79,no_ids,E_occ,95_70,379,5733,0.3936856793999651
ficus,79,no_ids,E_occ,90_60,448,10054,0.6116968370797693
ficus,79,no_ids,E_layer,95_70,63,656,0.06097560975609756
ficus,79,no_ids,E_layer,90_60,106,909,0.10121012101210121
ficus,79,no_ids,E_shape_ridge,95_70,342,4917,0.29225137278828556
ficus,79,no_ids,E_shape_ridge,90_60,517,9341,0.4481318916604218
ficus,79,no_ids,E_shape_valley,95_70,78,9535,0.8573675930781332
ficus,79,no_ids,E_shape_valley,90_60,121,14970,0.8464261857047428
ficus,79,rgb_canny,E_occ,95_70,1510,11274,0.29989356040447046
ficus,79,rgb_canny,E_occ,90_60,1510,11274,0.29989356040447046
ficus,79,rgb_canny,E_layer,95_70,1510,11274,0.29989356040447046
ficus,79,rgb_canny,E_layer,90_60,1510,11274,0.29989356040447046
ficus,79,rgb_canny,E_shape_ridge,95_70,1510,11274,0.29989356040447046
ficus,79,rgb_canny,E_shape_ridge,90_60,1510,11274,0.29989356040447046
ficus,79,rgb_canny,E_shape_valley,95_70,1510,11274,0.29989356040447046
ficus,79,rgb_canny,E_shape_valley,90_60,1510,11274,0.29989356040447046
ficus,79,shuffled_depths,E_occ,95_70,1138,4133,0.017178804742317928
ficus,79,shuffled_depths,E_occ,90_60,1614,8179,0.1062477075437095
ficus,79,shuffled_depths,E_layer,95_70,134,168,0.0
ficus,79,shuffled_depths,E_layer,90_60,244,316,0.0
ficus,79,shuffled_depths,E_shape_ridge,95_70,927,2284,0.0
ficus,79,shuffled_depths,E_shape_ridge,90_60,1529,3995,0.009011264080100126
ficus,79,shuffled_depths,E_shape_valley,95_70,1383,7106,0.1446664790318041
ficus,79,shuffled_depths,E_shape_valley,90_60,1538,11640,0.4011168384879725
ficus,79,shuffled_ids,E_occ,95_70,393,4358,0.1351537402478201
ficus,79,shuffled_ids,E_occ,90_60,498,7917,0.3820891751926235
ficus,79,shuffled_ids,E_layer,95_70,59,488,0.0
ficus,79,shuffled_ids,E_layer,90_60,103,829,0.061519903498190594
ficus,79,shuffled_ids,E_shape_ridge,95_70,349,987,0.0
ficus,79,shuffled_ids,E_shape_ridge,90_60,635,1916,0.0
ficus,79,shuffled_ids,E_shape_valley,95_70,401,2343,0.2283397353819889
ficus,79,shuffled_ids,E_shape_valley,90_60,672,3946,0.2536746071971617
ficus,79,tau90_32,E_occ,95_70,444,5007,0.32574395845815857
ficus,79,tau90_32,E_occ,90_60,594,9013,0.5118162653944303
ficus,79,tau90_32,E_layer,95_70,18,147,0.0
ficus,79,tau90_32,E_layer,90_60,37,233,0.0
ficus,79,tau90_32,E_shape_ridge,95_70,291,5179,0.4593550878547982
ficus,79,tau90_32,E_shape_ridge,90_60,426,8333,0.5731429257170286
ficus,79,tau90_32,E_shape_valley,95_70,162,7687,0.7156237804084818
ficus,79,tau90_32,E_shape_valley,90_60,216,12861,0.7806546924811445
ficus,79,tau90_64,E_occ,95_70,337,6411,0.5699578848853533
ficus,79,tau90_64,E_occ,90_60,405,11564,0.7417848495330336
ficus,79,tau90_64,E_layer,95_70,60,562,0.0711743772241993
ficus,79,tau90_64,E_layer,90_60,97,839,0.04767580452920143
ficus,79,tau90_64,E_shape_ridge,95_70,299,6205,0.4362610797743755
ficus,79,tau90_64,E_shape_ridge,90_60,464,9411,0.48294548932100734
ficus,79,tau90_64,E_shape_valley,95_70,80,9290,0.8396124865446717
ficus,79,tau90_64,E_shape_valley,90_60,124,14937,0.8618196424984936
ficus,79,tau95_128,E_occ,95_70,247,6841,0.6825025581055402
ficus,79,tau95_128,E_occ,90_60,317,11589,0.7717663301406507
ficus,79,tau95_128,E_layer,95_70,70,776,0.05283505154639175
ficus,79,tau95_128,E_layer,90_60,113,1090,0.13577981651376148
ficus,79,tau95_128,E_shape_ridge,95_70,298,6213,0.38322871398680186
ficus,79,tau95_128,E_shape_ridge,90_60,463,9914,0.4420012104095219
ficus,79,tau95_128,E_shape_valley,95_70,76,9160,0.8781659388646288
ficus,79,tau95_128,E_shape_valley,90_60,129,14819,0.8424320129563398
ficus,79,tau95_32,E_occ,95_70,451,5107,0.3156451928725279
ficus,79,tau95_32,E_occ,90_60,605,9163,0.4925242824402488
ficus,79,tau95_32,E_layer,95_70,18,147,0.0
ficus,79,tau95_32,E_layer,90_60,39,244,0.0
ficus,79,tau95_32,E_shape_ridge,95_70,293,5014,0.4397686477861986
ficus,79,tau95_32,E_shape_ridge,90_60,423,8303,0.5508852222088402
ficus,79,tau95_32,E_shape_valley,95_70,168,8198,0.7329836545498902
ficus,79,tau95_32,E_shape_valley,90_60,215,13000,0.7836923076923077
ficus,79,tau95_64,E_occ,95_70,323,6468,0.6079158936301794
ficus,79,tau95_64,E_occ,90_60,392,11514,0.7483932603786695
ficus,79,tau95_64,E_layer,95_70,63,620,0.06612903225806452
ficus,79,tau95_64,E_layer,90_60,106,954,0.0429769392033543
ficus,79,tau95_64,E_shape_ridge,95_70,314,6335,0.4088397790055249
ficus,79,tau95_64,E_shape_ridge,90_60,463,9829,0.4657645742191474
ficus,79,tau95_64,E_shape_valley,95_70,86,9527,0.8406633777684476
ficus,79,tau95_64,E_shape_valley,90_60,130,15056,0.8465727948990436
ficus,79,uniform,E_occ,95_70,326,6283,0.5702689797867261
ficus,79,uniform,E_occ,90_60,394,10834,0.7105408897913974
ficus,79,uniform,E_layer,95_70,67,790,0.12658227848101267
ficus,79,uniform,E_layer,90_60,109,1234,0.08265802269043761
ficus,79,uniform,E_shape_ridge,95_70,319,6082,0.31420585333771783
ficus,79,uniform,E_shape_ridge,90_60,477,10121,0.44560814148799527
ficus,79,uniform,E_shape_valley,95_70,90,8790,0.8100113765642776
ficus,79,uniform,E_shape_valley,90_60,133,14140,0.8094766619519095
lego,1,density,E_occ,95_70,43,11118,0.9168015830185285
lego,1,density,E_occ,90_60,57,16572,0.9297006999758629
lego,1,density,E_layer,95_70,43,11118,0.9168015830185285
lego,1,density,E_layer,90_60,57,16572,0.9297006999758629
lego,1,density,E_shape_ridge,95_70,43,11118,0.9168015830185285
lego,1,density,E_shape_ridge,90_60,57,16572,0.9297006999758629
lego,1,density,E_shape_valley,95_70,43,11118,0.9168015830185285
lego,1,density,E_shape_valley,90_60,57,16572,0.9297006999758629
lego,1,expected_depth,E_occ,95_70,89,24826,0.9919842101023121
lego,1,expected_depth,E_occ,90_60,141,48053,0.9943812040871538
lego,1,expected_depth,E_layer,95_70,89,24826,0.9919842101023121
lego,1,expected_depth,E_layer,90_60,141,48053,0.9943812040871538
lego,1,expected_depth,E_shape_ridge,95_70,89,24826,0.9919842101023121
lego,1,expected_depth,E_shape_ridge,90_60,141,48053,0.9943812040871538
lego,1,expected_depth,E_shape_valley,95_70,89,24826,0.9919842101023121
lego,1,expected_depth,E_shape_valley,90_60,141,48053,0.9943812040871538
lego,1,front_depth,E_occ,95_70,91,25566,0.9910427912070718
lego,1,front_depth,E_occ,90_60,128,53706,0.9930733996201542
lego,1,front_depth,E_layer,95_70,91,25566,0.9910427912070718
lego,1,front_depth,E_layer,90_60,128,53706,0.9930733996201542
lego,1,front_depth,E_shape_ridge,95_70,91,25566,0.9910427912070718
lego,1,front_depth,E_shape_ridge,90_60,128,53706,0.9930733996201542
lego,1,front_depth,E_shape_valley,95_70,91,25566,0.9910427912070718
lego,1,front_depth,E_shape_valley,90_60,128,53706,0.9930733996201542
lego,1,full,E_occ,95_70,672,17831,0.6659749873815266
lego,1,full,E_occ,90_60,682,29034,0.8373630915478405
lego,1,full,E_layer,95_70,56,252,0.0
lego,1,full,E_layer,90_60,102,529,0.1266540642722117
lego,1,full,E_shape_ridge,95_70,655,14741,0.6564005155688216
lego,1,full,E_shape_ridge,90_60,858,24528,0.728310502283105
lego,1,full,E_shape_valley,95_70,195,20898,0.892334194659776
lego,1,full,E_shape_valley,90_60,367,31367,0.8800969171422195
lego,1,k16,E_occ,95_70,882,11716,0.4155855240696483
lego,1,k16,E_occ,90_60,1151,19890,0.6007038712921066
lego,1,k16,E_layer,95_70,28,153,0.0
lego,1,k16,E_layer,90_60,47,241,0.0
lego,1,k16,E_shape_ridge,95_70,646,12659,0.48732127340232245
lego,1,k16,E_shape_ridge,90_60,932,21305,0.569490729875616
lego,1,k16,E_shape_valley,95_70,200,15637,0.8663426488456865
lego,1,k16,E_shape_valley,90_60,363,22572,0.8067517278043593
lego,1,k4,E_occ,95_70,233,832,0.09134615384615384
lego,1,k4,E_occ,90_60,425,1528,0.061518324607329845
lego,1,k4,E_layer,95_70,2,3,0.0
lego,1,k4,E_layer,90_60,2,3,0.0
lego,1,k4,E_shape_ridge,95_70,171,1517,0.06262359920896507
lego,1,k4,E_shape_ridge,90_60,312,3028,0.15554821664464993
lego,1,k4,E_shape_valley,95_70,185,2006,0.4097706879361914
lego,1,k4,E_shape_valley,90_60,313,3172,0.3634930643127364
lego,1,k8,E_occ,95_70,712,3789,0.11612562681446292
lego,1,k8,E_occ,90_60,1190,7097,0.18486684514583626
lego,1,k8,E_layer,95_70,5,28,0.0
lego,1,k8,E_layer,90_60,10,64,0.0
lego,1,k8,E_shape_ridge,95_70,436,5545,0.23336339044183949
lego,1,k8,E_shape_ridge,90_60,697,9687,0.3007122948281202
lego,1,k8,E_shape_valley,95_70,234,7126,0.7053045186640472
lego,1,k8,E_shape_valley,90_60,384,11101,0.6879560399963968
lego,1,median_depth,E_occ,95_70,72,25018,0.988648173315213
lego,1,median_depth,E_occ,90_60,121,47193,0.9958680312758248
lego,1,median_depth,E_layer,95_70,72,25018,0.988648173315213
lego,1,median_depth,E_layer,90_60,121,47193,0.9958680312758248
lego,1,median_depth,E_shape_ridge,95_70,72,25018,0.988648173315213
lego,1,median_depth,E_shape_ridge,90_60,121,47193,0.9958680312758248
lego,1,median_depth,E_shape_valley,95_70,72,25018,0.988648173315213
lego,1,median_depth,E_shape_valley,90_60,121,47193,0.9958680312758248
lego,1,no_ids,E_occ,95_70,760,13820,0.5395803183791607
lego,1,no_ids,E_occ,90_60,913,24282,0.7386953298739807
lego,1,no_ids,E_layer,95_70,56,252,0.0
lego,1,no_ids,E_layer,90_60,102,529,0.1266540642722117
lego,1,no_ids,E_shape_ridge,95_70,832,14034,0.5573606954538977
lego,1,no_ids,E_shape_ridge,90_60,1080,23500,0.6812340425531915
lego,1,no_ids,E_shape_valley,95_70,238,21955,0.8781598724664086
lego,1,no_ids,E_shape_valley,90_60,365,32730,0.8843568591506263
lego,1,rgb_canny,E_occ,95_70,740,15981,0.735873850197109
lego,1,rgb_canny,E_occ,90_60,740,15981,0.735873850197109
lego,1,rgb_canny,E_layer,95_70,740,15981,0.735873850197109
lego,1,rgb_canny,E_layer,90_60,740,15981,0.735873850197109
lego,1,rgb_canny,E_shape_ridge,95_70,740,15981,0.735873850197109
lego,1,rgb_canny,E_shape_ridge,90_60,740,15981,0.735873850197109
lego,1,rgb_canny,E_shape_valley,95_70,740,15981,0.735873850197109
lego,1,rgb_canny,E_shape_valley,90_60,740,15981,0.735873850197109
lego,1,shuffled_depths,E_occ,95_70,1795,14780,0.3124492557510149
lego,1,shuffled_depths,E_occ,90_60,1945,27376,0.6054573348918761
lego,1,shuffled_depths,E_layer,95_70,562,887,0.0
lego,1,shuffled_depths,E_layer,90_60,1068,1706,0.0
lego,1,shuffled_depths,E_shape_ridge,95_70,4130,13824,0.06850405092592593
lego,1,shuffled_depths,E_shape_ridge,90_60,5621,25925,0.2077145612343298
lego,1,shuffled_depths,E_shape_valley,95_70,4104,16511,0.1595300102961662
lego,1,shuffled_depths,E_shape_valley,90_60,5768,30334,0.2697633019054526
lego,1,shuffled_ids,E_occ,95_70,763,10643,0.2862914591750446
lego,1,shuffled_ids,E_occ,90_60,1019,18821,0.5118750332075873
lego,1,shuffled_ids,E_layer,95_70,56,217,0.0
lego,1,shuffled_ids,E_layer,90_60,102,455,0.0
lego,1,shuffled_ids,E_shape_ridge,95_70,462,947,0.0
lego,1,shuffled_ids,E_shape_ridge,90_60,867,1903,0.0
lego,1,shuffled_ids,E_shape_valley,95_70,510,1811,0.10767531750414136
lego,1,shuffled_ids,E_shape_valley,90_60,841,3154,0.1436271401395054
lego,1,tau90_32,E_occ,95_70,661,17264,0.673887859128823
lego,1,tau90_32,E_occ,90_60,717,27883,0.814582362012696
lego,1,tau90_32,E_layer,95_70,49,307,0.20195439739413681
lego,1,tau90_32,E_layer,90_60,79,492,0.12804878048780488
lego,1,tau90_32,E_shape_ridge,95_70,655,14283,0.6247286984527061
lego,1,tau90_32,E_shape_ridge,90_60,861,24475,0.7168130745658835
lego,1,tau90_32,E_shape_valley,95_70,209,20020,0.8889110889110889
lego,1,tau90_32,E_shape_valley,90_60,386,29932,0.860183081651744
lego,1,tau90_64,E_occ,95_70,673,17925,0.6727475592747559
lego,1,tau90_64,E_occ,90_60,670,28953,0.8403274272096156
lego,1,tau90_64,E_layer,95_70,57,251,0.0
lego,1,tau90_64,E_layer,90_60,103,528,0.12878787878787878
lego,1,tau90_64,E_shape_ridge,95_70,658,14701,0.6535609822461057
lego,1,tau90_64,E_shape_ridge,90_60,854,24475,0.7327068437180797
lego,1,tau90_64,E_shape_valley,95_70,191,20840,0.896017274472169
lego,1,tau90_64,E_shape_valley,90_60,362,31236,0.8751760788833397
lego,1,tau95_128,E_occ,95_70,629,18331,0.7012710708635644
lego,1,tau95_128,E_occ,90_60,627,29958,0.8549969957941117
lego,1,tau95_128,E_layer,95_70,62,261,0.0
lego,1,tau95_128,E_layer,90_60,127,613,0.11582381729200653
lego,1,tau95_128,E_shape_ridge,95_70,695,14555,0.5968395740295431
lego,1,tau95_128,E_shape_ridge,90_60,895,24459,0.7150333210679095
lego,1,tau95_128,E_shape_valley,95_70,196,21039,0.8994248776082513
lego,1,tau95_128,E_shape_valley,90_60,361,31505,0.8751626725916521
lego,1,tau95_32,E_occ,95_70,651,17549,0.6830588637529204
lego,1,tau95_32,E_occ,90_60,699,28097,0.831868170979108
lego,1,tau95_32,E_layer,95_70,50,329,0.1945288753799392
lego,1,tau95_32,E_layer,90_60,83,510,0.12745098039215685
lego,1,tau95_32,E_shape_ridge,95_70,672,14267,0.6013878180416345
lego,1,tau95_32,E_shape_ridge,90_60,897,24356,0.699211693217277
lego,1,tau95_32,E_shape_valley,95_70,198,19989,0.8933413377357546
lego,1,tau95_32,E_shape_valley,90_60,386,30143,0.8455362770792555
lego,1,tau95_64,E_occ,95_70,627,18376,0.7061384414453635
lego,1,tau95_64,E_occ,90_60,608,29890,0.8526597524255604
lego,1,tau95_64,E_layer,95_70,64,261,0.0
lego,1,tau95_64,E_layer,90_60,126,610,0.11639344262295082
lego,1,tau95_64,E_shape_ridge,95_70,689,14549,0.5959859784177607
lego,1,tau95_64,E_shape_ridge,90_60,887,24371,0.7146608674243978
lego,1,tau95_64,E_shape_valley,95_70,194,21035,0.9047777513667696
lego,1,tau95_64,E_shape_valley,90_60,362,31441,0.8715689704525937
lego,1,uniform,E_occ,95_70,784,15790,0.6069664344521849
lego,1,uniform,E_occ,90_60,856,26900,0.7763940520446097
lego,1,uniform,E_layer,95_70,79,651,0.0706605222734255
lego,1,uniform,E_layer,90_60,141,1244,0.08440514469453377
lego,1,uniform,E_shape_ridge,95_70,690,16258,0.6725304465493911
lego,1,uniform,E_shape_ridge,90_60,925,26087,0.7464637558937401
lego,1,uniform,E_shape_valley,95_70,220,21521,0.8981924631755029
lego,1,uniform,E_shape_valley,90_60,423,31180,0.8745028864656831
lego,27,density,E_occ,95_70,37,12617,0.9400808433066498
lego,27,density,E_occ,90_60,56,18789,0.9582202352440258
lego,27,density,E_layer,95_70,37,12617,0.9400808433066498
lego,27,density,E_layer,90_60,56,18789,0.9582202352440258
lego,27,density,E_shape_ridge,95_70,37,12617,0.9400808433066498
lego,27,density,E_shape_ridge,90_60,56,18789,0.9582202352440258
lego,27,density,E_shape_valley,95_70,37,12617,0.9400808433066498
lego,27,density,E_shape_valley,90_60,56,18789,0.9582202352440258
lego,27,expected_depth,E_occ,95_70,70,32501,0.9962155010615058
lego,27,expected_depth,E_occ,90_60,79,51113,0.9955197307925576
lego,27,expected_depth,E_layer,95_70,70,32501,0.9962155010615058
lego,27,expected_depth,E_layer,90_60,79,51113,0.9955197307925576
lego,27,expected_depth,E_shape_ridge,95_70,70,32501,0.9962155010615058
lego,27,expected_depth,E_shape_ridge,90_60,79,51113,0.9955197307925576
lego,27,expected_depth,E_shape_valley,95_70,70,32501,0.9962155010615058
lego,27,expected_depth,E_shape_valley,90_60,79,51113,0.9955197307925576
lego,27,front_depth,E_occ,95_70,79,32455,0.9959944538591896
lego,27,front_depth,E_occ,90_60,127,59974,0.9966318738119851
lego,27,front_depth,E_layer,95_70,79,32455,0.9959944538591896
lego,27,front_depth,E_layer,90_60,127,59974,0.9966318738119851
lego,27,front_depth,E_shape_ridge,95_70,79,32455,0.9959944538591896
lego,27,front_depth,E_shape_ridge,90_60,127,59974,0.9966318738119851
lego,27,front_depth,E_shape_valley,95_70,79,32455,0.9959944538591896
lego,27,front_depth,E_shape_valley,90_60,127,59974,0.9966318738119851
lego,27,full,E_occ,95_70,705,16052,0.5959382008472465
lego,27,full,E_occ,90_60,773,27536,0.7464410226612435
lego,27,full,E_layer,95_70,57,253,0.0
lego,27,full,E_layer,90_60,105,523,0.0
lego,27,full,E_shape_ridge,95_70,699,16616,0.591177178623014
lego,27,full,E_shape_ridge,90_60,986,28857,0.691201441591295
lego,27,full,E_shape_valley,95_70,82,24436,0.9829759371419218
lego,27,full,E_shape_valley,90_60,132,33658,0.970943015033573
lego,27,k16,E_occ,95_70,941,10169,0.3204838233847969
lego,27,k16,E_occ,90_60,1383,18475,0.4864411366711773
lego,27,k16,E_layer,95_70,29,96,0.0
lego,27,k16,E_layer,90_60,37,163,0.0
lego,27,k16,E_shape_ridge,95_70,539,13699,0.5144901087670632
lego,27,k16,E_shape_ridge,90_60,839,23595,0.6165713074803983
lego,27,k16,E_shape_valley,95_70,174,16648,0.922573282075925
lego,27,k16,E_shape_valley,90_60,256,25236,0.9307734981772071
lego,27,k4,E_occ,95_70,211,758,0.0
lego,27,k4,E_occ,90_60,409,1375,0.0
lego,27,k4,E_layer,95_70,1,3,0.0
lego,27,k4,E_layer,90_60,1,4,0.0
lego,27,k4,E_shape_ridge,95_70,220,2266,0.08296557811120918
lego,27,k4,E_shape_ridge,90_60,331,3430,0.10699708454810496
lego,27,k4,E_shape_valley,95_70,174,1734,0.3633217993079585
lego,27,k4,E_shape_valley,90_60,327,2769,0.23546406644998194
lego,27,k8,E_occ,95_70,717,3520,0.055965909090909094
lego,27,k8,E_occ,90_60,1238,6270,0.11818181818181818
lego,27,k8,E_layer,95_70,2,15,0.0
lego,27,k8,E_layer,90_60,6,23,0.0
lego,27,k8,E_shape_ridge,95_70,389,6185,0.29377526273241716
lego,27,k8,E_shape_ridge,90_60,679,11199,0.31029556210375925
lego,27,k8,E_shape_valley,95_70,218,7302,0.6965215009586415
lego,27,k8,E_shape_valley,90_60,400,11577,0.6982810745443552
lego,27,median_depth,E_occ,95_70,69,33606,0.9944950306492888
lego,27,median_depth,E_occ,90_60,75,50418,0.9964893490420088
lego,27,median_depth,E_layer,95_70,69,33606,0.9944950306492888
lego,27,median_depth,E_layer,90_60,75,50418,0.9964893490420088
lego,27,median_depth,E_shape_ridge,95_70,69,33606,0.9944950306492888
lego,27,median_depth,E_shape_ridge,90_60,75,50418,0.9964893490420088
lego,27,median_depth,E_shape_valley,95_70,69,33606,0.9944950306492888
lego,27,median_depth,E_shape_valley,90_60,75,50418,0.9964893490420088
lego,27,no_ids,E_occ,95_70,819,13306,0.4650533593867428
lego,27,no_ids,E_occ,90_60,1029,24207,0.6645185276985995
lego,27,no_ids,E_layer,95_70,57,253,0.0
lego,27,no_ids,E_layer,90_60,105,523,0.0
lego,27,no_ids,E_shape_ridge,95_70,768,14995,0.6259419806602201
lego,27,no_ids,E_shape_ridge,90_60,1071,27572,0.6634629334107065
lego,27,no_ids,E_shape_valley,95_70,75,25382,0.9858561185091798
lego,27,no_ids,E_shape_valley,90_60,158,35178,0.9751833532321337
lego,27,rgb_canny,E_occ,95_70,768,18415,0.7064892750475156
lego,27,rgb_canny,E_occ,90_60,768,18415,0.7064892750475156
lego,27,rgb_canny,E_layer,95_70,768,18415,0.7064892750475156
lego,27,rgb_canny,E_layer,90_60,768,18415,0.7064892750475156
lego,27,rgb_canny,E_shape_ridge,95_70,768,18415,0.7064892750475156
lego,27,rgb_canny,E_shape_ridge,90_60,768,18415,0.7064892750475156
lego,27,rgb_canny,E_shape_valley,95_70,768,18415,0.7064892750475156
lego,27,rgb_canny,E_shape_valley,90_60,768,18415,0.7064892750475156
lego,27,shuffled_depths,E_occ,95_70,2568,14823,0.1111111111111111
lego,27,shuffled_depths,E_occ,90_60,3204,27835,0.3900844260822705
lego,27,shuffled_depths,E_layer,95_70,220,307,0.0
lego,27,shuffled_depths,E_layer,90_60,434,601,0.0
lego,27,shuffled_depths,E_shape_ridge,95_70,4534,15502,0.03412462908011869
lego,27,shuffled_depths,E_shape_ridge,90_60,5913,29337,0.18597675290588678
lego,27,shuffled_depths,E_shape_valley,95_70,4066,18651,0.0758136292960163
lego,27,shuffled_depths,E_shape_valley,90_60,5348,33305,0.23149677225641796
lego,27,shuffled_ids,E_occ,95_70,852,10113,0.22416691387323248
lego,27,shuffled_ids,E_occ,90_60,1170,18575,0.4052220726783311
lego,27,shuffled_ids,E_layer,95_70,55,232,0.0
lego,27,shuffled_ids,E_layer,90_60,102,470,0.0
lego,27,shuffled_ids,E_shape_ridge,95_70,451,959,0.0
lego,27,shuffled_ids,E_shape_ridge,90_60,829,1790,0.0
lego,27,shuffled_ids,E_shape_valley,95_70,499,1952,0.13575819672131148
lego,27,shuffled_ids,E_shape_valley,90_60,851,3453,0.21141036779611933
lego,27,tau90_32,E_occ,95_70,754,15696,0.523381753312946
lego,27,tau90_32,E_occ,90_60,892,26068,0.682560994322541
lego,27,tau90_32,E_layer,95_70,44,231,0.0
lego,27,tau90_32,E_layer,90_60,83,467,0.0
lego,27,tau90_32,E_shape_ridge,95_70,650,16604,0.5952782462057336
lego,27,tau90_32,E_shape_ridge,90_60,958,28474,0.6846245697829599
lego,27,tau90_32,E_shape_valley,95_70,98,23540,0.9756159728122344
lego,27,tau90_32,E_shape_valley,90_60,143,32096,0.9751370887337986
lego,27,tau90_64,E_occ,95_70,699,15975,0.5914241001564945
lego,27,tau90_64,E_occ,90_60,774,27312,0.7434094903339191
lego,27,tau90_64,E_layer,95_70,57,246,0.0
lego,27,tau90_64,E_layer,90_60,108,561,0.0
lego,27,tau90_64,E_shape_ridge,95_70,702,16572,0.590031378228337
lego,27,tau90_64,E_shape_ridge,90_60,986,28801,0.6827193500225687
lego,27,tau90_64,E_shape_valley,95_70,80,24037,0.9825269376378084
lego,27,tau90_64,E_shape_valley,90_60,134,33448,0.9709100693613968
lego,27,tau95_128,E_occ,95_70,640,16611,0.640960809102402
lego,27,tau95_128,E_occ,90_60,693,28556,0.7896063874492226
lego,27,tau95_128,E_layer,95_70,61,301,0.0
lego,27,tau95_128,E_layer,90_60,123,618,0.0
lego,27,tau95_128,E_shape_ridge,95_70,751,16819,0.5797609846007492
lego,27,tau95_128,E_shape_ridge,90_60,1032,29150,0.6742024013722127
lego,27,tau95_128,E_shape_valley,95_70,77,24650,0.9836511156186613
lego,27,tau95_128,E_shape_valley,90_60,129,33525,0.9706189410887397
lego,27,tau95_32,E_occ,95_70,703,16101,0.5669834171790572
lego,27,tau95_32,E_occ,90_60,854,26415,0.7113003975014196
lego,27,tau95_32,E_layer,95_70,51,272,0.0
lego,27,tau95_32,E_layer,90_60,92,543,0.0
lego,27,tau95_32,E_shape_ridge,95_70,683,16783,0.6065065840433772
lego,27,tau95_32,E_shape_ridge,90_60,968,28644,0.6835637480798771
lego,27,tau95_32,E_shape_valley,95_70,108,23410,0.9709525843656557
lego,27,tau95_32,E_shape_valley,90_60,148,32004,0.9730658667666542
lego,27,tau95_64,E_occ,95_70,646,16696,0.6312889314805942
lego,27,tau95_64,E_occ,90_60,717,28382,0.7825382284546544
lego,27,tau95_64,E_layer,95_70,64,298,0.0
lego,27,tau95_64,E_layer,90_60,123,608,0.0
lego,27,tau95_64,E_shape_ridge,95_70,745,16796,0.5748987854251012
lego,27,tau95_64,E_shape_ridge,90_60,1031,29085,0.6734399174832388
lego,27,tau95_64,E_shape_valley,95_70,76,24202,0.9831418891000744
lego,27,tau95_64,E_shape_valley,90_60,135,33480,0.9680406212664278
lego,27,uniform,E_occ,95_70,885,14854,0.5126565234953547
lego,27,uniform,E_occ,90_60,992,25804,0.7195396062625949
lego,27,uniform,E_layer,95_70,72,573,0.0
lego,27,uniform,E_layer,90_60,153,1399,0.13080771979985703
lego,27,uniform,E_shape_ridge,95_70,673,18102,0.6830184509998896
lego,27,uniform,E_shape_ridge,90_60,1009,30043,0.7369437140099191
lego,27,uniform,E_shape_valley,95_70,103,25323,0.9810843896852663
lego,27,uniform,E_shape_valley,90_60,170,33944,0.975489040773038
lego,53,density,E_occ,95_70,39,9718,0.9352747478905125
lego,53,density,E_occ,90_60,58,15994,0.953232462173315
lego,53,density,E_layer,95_70,39,9718,0.9352747478905125
lego,53,density,E_layer,90_60,58,15994,0.953232462173315
lego,53,density,E_shape_ridge,95_70,39,9718,0.9352747478905125
lego,53,density,E_shape_ridge,90_60,58,15994,0.953232462173315
lego,53,density,E_shape_valley,95_70,39,9718,0.9352747478905125
lego,53,density,E_shape_valley,90_60,58,15994,0.953232462173315
lego,53,expected_depth,E_occ,95_70,100,18020,0.9468923418423973
lego,53,expected_depth,E_occ,90_60,117,47994,0.9849147810142934
lego,53,expected_depth,E_layer,95_70,100,18020,0.9468923418423973
lego,53,expected_depth,E_layer,90_60,117,47994,0.9849147810142934
lego,53,expected_depth,E_shape_ridge,95_70,100,18020,0.9468923418423973
lego,53,expected_depth,E_shape_ridge,90_60,117,47994,0.9849147810142934
lego,53,expected_depth,E_shape_valley,95_70,100,18020,0.9468923418423973
lego,53,expected_depth,E_shape_valley,90_60,117,47994,0.9849147810142934
lego,53,front_depth,E_occ,95_70,85,19272,0.9568285595682856
lego,53,front_depth,E_occ,90_60,71,49646,0.9904524030133344
lego,53,front_depth,E_layer,95_70,85,19272,0.9568285595682856
lego,53,front_depth,E_layer,90_60,71,49646,0.9904524030133344
